Pole ID,Pole Latitude,Pole Longitude,Pole Type
WASWANIPI CHIEF PETER GULL PTA33, 49.6974689,-75.9542875,Generic wooden pole
WASWANIPI CHIEF PETER GULL PTA38, 49.6979410,-75.9547271,Generic wooden pole
WASWANIPI TAMARACK PTA48, 49.6985992,-75.9542856,Generic wooden pole
WASWANIPI TAMARACK PTA60, 49.6995966,-75.9552815,Generic wooden pole
WASWANIPI TAMARACK PTA72, 49.7002611,-75.9559556,Generic wooden pole
WASWANIPI TAMARACK PTA86B, 49.7006226,-75.9563096,Generic wooden pole
WASWANIPI ALDER PTA18, 49.7005957,-75.9576250,Generic wooden pole
WASWANIPI MAPLE PTA18, 49.7005957,-75.9576250,Generic wooden pole
WASWANIPI MAPLE PTA6, 49.7006444,-75.9590150,Generic wooden pole
WASWANIPI ALDER PTA6, 49.7006444,-75.9590150,Generic wooden pole
WASWANIPI PINE PTA84, 49.7014668,-75.9598619,Generic wooden pole
WASWANIPI PINE PTA92, 49.7021250,-75.9586313,Generic wooden pole
WASWANIPI TAMARACK IPTA39, 49.6985488,-75.9531341,Generic wooden pole
WASWANIPI CHIEF BILLY OTTEREYES PTA49, 49.6993564,-75.9539466,Generic wooden pole
WASWANIPI TAMARACK PTA49, 49.6993564,-75.9539466,Generic wooden pole
WASWANIPI CHIEF BILLY OTTEREYES PTA69, 49.7006756,-75.9552589,Generic wooden pole
WASWANIPI TAMARACK PTA69, 49.7006756,-75.9552589,Generic wooden pole
WASWANIPI CHIEF BILLY OTTEREYES PTA85, 49.7010328,-75.9556159,Generic wooden pole
WASWANIPI TAMARACK PTA85, 49.7010328,-75.9556159,Generic wooden pole
WASWANIPI TAMARACK PTA95B, 49.7013678,-75.9559423,Generic wooden pole
WASWANIPI CHIEF BILLY OTTEREYES PTA95B, 49.7013678,-75.9559423,Generic wooden pole
WASWANIPI TAMARACK PTA111, 49.7020401,-75.9566255,Generic wooden pole
WASWANIPI CHIEF BILLY OTTEREYES PTA111, 49.7020401,-75.9566255,Generic wooden pole
WASWANIPI CHIEF BILLY OTTEREYES PTA32-1, 49.7024223,-75.9557214,Generic wooden pole
WASWANIPI CHIEF BILLY OTTEREYES PTA24, 49.7014877,-75.9547862,Generic wooden pole
WASWANIPI CHIEF BILLY OTTEREYES PTA12, 49.7002300,-75.9535382,Generic wooden pole
WASWANIPI CHIEF BILLY OTTEREYES PTA4, 49.6995698,-75.9528747,Generic wooden pole
WASWANIPI JACK PINE PTA31, 49.6948295,-75.9577956,Generic wooden pole
WASWANIPI ASPEN PTA31, 49.6948295,-75.9577956,Generic wooden pole
WASWANIPI JACK PINE PTA25, 49.6941858,-75.9583833,Generic wooden pole
WASWANIPI ASPEN PTA25, 49.6941858,-75.9583833,Generic wooden pole
WASWANIPI BALSAM PTA14, 49.6986834,-75.9580988,Generic wooden pole
WASWANIPI BALSAM PTA6, 49.6980927,-75.9595298,Generic wooden pole
WASWANIPI CHIEF BILLY OTTEREYES PTA57, 49.7000322,-75.9546228,Generic wooden pole
WASWANIPI TAMARACK PTA57, 49.7000322,-75.9546228,Generic wooden pole
WASWANIPI BEESUM MESKANAU PTO10-2, 49.6998320,-75.9521962,Generic wooden pole
WASWANIPI ALL CHIEFS WAY PTO10, 49.6995354,-75.9513509,Generic wooden pole
WASWANIPI CHIEF SIMON OTTEREYES PTO10, 49.6995354,-75.9513509,Generic wooden pole
WASWANIPI BEESUM MESKANAU PTO10, 49.6995354,-75.9513509,Generic wooden pole
WASWANIPI ALL CHIEFS WAY PTO12+1, 49.7002402,-75.9512657,Generic wooden pole
WASWANIPI JACK PINE PTA 23, 49.6919947,-75.9652898,Generic wooden pole
WASWANIPI JACK PINE PTA12, 49.6925809,-75.9644955,Generic wooden pole
WASWANIPI JACK PINE PTA20, 49.6928739,-75.9659192,Generic wooden pole
WASWANIPI JACK PINE PTA 78+2, 49.6930606,-75.9671858,Generic wooden pole
WASWANIPI POPLAR PTD50, 49.6937911,-75.9623476,Generic wooden pole
WEMINDJI MIHIIKIN PAA 17, 53.0087019,-78.8111323,Generic wooden pole
WEMINDJI MIHIIKIN , 53.0086616,-78.8114692,Generic wooden pole
WEMINDJI WILLOW PAA 9, 53.0048890,-78.8045278,Generic wooden pole
WEMINDJI SPRUCE PAA 9, 53.0048890,-78.8045278,Generic wooden pole
WEMINDJI RATT PAA 12, 53.0016970,-78.8089247,Generic wooden pole
WEMINDJI BUSH PAA 12, 53.0016970,-78.8089247,Generic wooden pole
WEMINDJI BEAVER PAA 6, 53.0010539,-78.8087700,Generic wooden pole
WEMINDJI MAQUATUA PAA 6, 53.0010539,-78.8087700,Generic wooden pole
WEMINDJI BRANT PAA 6, 53.0010539,-78.8087700,Generic wooden pole
WEMINDJI RATT PAA 6, 53.0010539,-78.8087700,Generic wooden pole
WEMINDJI GOOSE PAAD 6, 52.9990109,-78.8097791,Generic wooden pole
WEMINDJI RIVERSIDE PAAD 6, 52.9990109,-78.8097791,Generic wooden pole
WEMINDJI HILLSIDE PAA +10, 53.0089279,-78.8073323,Generic wooden pole
WEMINDJI MAQUATUA PAO 66-4, 53.0078344,-78.8126745,Generic wooden pole
WEMINDJI MAQUATUA PHD +3, 53.0106217,-78.8128923,Generic wooden pole
WEMINDJI BEAVER PAD 65-1, 53.0046755,-78.7992139,Generic wooden pole
WEMINDJI MATCHES PAO 38, 53.0069640,-78.8033065,Generic wooden pole
WEMINDJI VISITOR PAO 38, 53.0069640,-78.8033065,Generic wooden pole
WEMINDJI HILLSIDE PAA 31-1, 53.0063555,-78.8016530,Generic wooden pole
WEMINDJI VISITOR PAA 5, 53.0059658,-78.8012716,Generic wooden pole
WEMINDJI HILLSIDE PAA 5, 53.0059658,-78.8012716,Generic wooden pole
WEMINDJI VISITOR PAA 9, 53.0063190,-78.8023074,Generic wooden pole
WEMINDJI SPRUCE PAD 5, 53.0049151,-78.8021672,Generic wooden pole
WEMINDJI SPRUCE PAO 14, 53.0051456,-78.8037049,Generic wooden pole
WEMINDJI VISITOR PAA 8-1, 53.0058134,-78.8039412,Generic wooden pole
WEMINDJI VISITOR PAA 12, 53.0060940,-78.8050041,Generic wooden pole
WEMINDJI SPRUCE PAO 22, 53.0056474,-78.8053749,Generic wooden pole
WEMINDJI SPRUCE PAA 24, 53.0052503,-78.8057196,Generic wooden pole
WEMINDJI WILLOW PAA 24, 53.0052503,-78.8057196,Generic wooden pole
WEMINDJI WILLOW PAA 18, 53.0043118,-78.8057692,Generic wooden pole
WEMINDJI VISITOR PAS 41A, 53.0060151,-78.8078347,Generic wooden pole
WEMINDJI SPRUCE PAS 41A, 53.0060151,-78.8078347,Generic wooden pole
WEMINDJI SPRUCE PAD 51, 53.0058528,-78.8094826,Generic wooden pole
WEMINDJI SPRUCE PAD +5, 53.0058006,-78.8107142,Generic wooden pole
WEMINDJI PETER ATSYNIA PAD 1, 53.0064412,-78.8104592,Generic wooden pole
WEMINDJI PETER ATSYNIA PAD 17, 53.0071270,-78.8086227,Generic wooden pole
WEMINDJI VISITOR PAA 23, 53.0070262,-78.8055080,Generic wooden pole
WEMINDJI MATCHES PAA, 53.0072083,-78.8047968,Generic wooden pole
WEMINDJI HILLSIDE PAA, 53.0072083,-78.8047968,Generic wooden pole
WEMINDJI PAINT HILLS PAD +3, 53.0071428,-78.8103175,Generic wooden pole
WEMINDJI PETER ATSYNIA PAD +5, 53.0079995,-78.8094689,Generic wooden pole
WEMINDJI PAINT HILLS PAD +5, 53.0079995,-78.8094689,Generic wooden pole
WEMINDJI MAQUATUA PAD 11, 53.0059827,-78.8132483,Generic wooden pole
WEMINDJI MAQUATUA PAO 66-3, 53.0071757,-78.8125138,Generic wooden pole
WEMINDJI PINE PAA 9, 53.0089882,-78.8128623,Generic wooden pole
WEMINDJI MAQUATUA PAA 9, 53.0089882,-78.8128623,Generic wooden pole
WEMINDJI PINE PAA 17, 53.0094141,-78.8126135,Generic wooden pole
WEMINDJI MAQUATUA PAA 17, 53.0094141,-78.8126135,Generic wooden pole
WEMINDJI PINE PAA 6, 53.0093714,-78.8111619,Generic wooden pole
WEMINDJI MIHIIKIN PAO 2, 53.0094760,-78.8102106,Generic wooden pole
WEMINDJI MAYAUPIU PAO 2, 53.0094760,-78.8102106,Generic wooden pole
WEMINDJI MAYAUPIU PAA +8, 53.0096901,-78.8085018,Generic wooden pole
WEMINDJI MAYAUPIU PAA +17, 53.0102478,-78.8096015,Generic wooden pole
WEMINDJI MAQUATUA PAA 90, 53.0095556,-78.8138958,Generic wooden pole
WEMINDJI MAQUATUA PAA 78-1, 53.0074097,-78.8137497,Generic wooden pole
WEMINDJI MAQUATUA PAA 18, 53.0031375,-78.8138718,Generic wooden pole
WEMINDJI WACHANAGAN PAD 6, 53.0027879,-78.8120239,Generic wooden pole
WEMINDJI INDOHO PAD, 53.0036289,-78.8125388,Generic wooden pole
WEMINDJI MAQUATUA PAA 1, 53.0026829,-78.8136051,Generic wooden pole
WEMINDJI MAQUATUA PAA F8-1, 53.0020225,-78.8143218,Generic wooden pole
WEMINDJI MAQUATUA PAA 14, 53.0022506,-78.8147714,Generic wooden pole
WEMINDJI NIIPIHTYAAKAAPUU PAD 15, 53.0015933,-78.8138273,Generic wooden pole
WEMINDJI MAQUATUA PAD 15, 53.0015933,-78.8138273,Generic wooden pole
WEMINDJI SHANUSH CORNER PAA 7-2, 53.0014465,-78.8126057,Generic wooden pole
WEMINDJI HILLTOP PAD 7, 53.0023044,-78.8112562,Generic wooden pole
WEMINDJI HILLTOP , 53.0026934,-78.8105597,Generic wooden pole
WEMINDJI SHANUSH CORNER PAA 5, 53.0006202,-78.8123305,Generic wooden pole
WEMINDJI SHANUSH CORNER PAO 21, 53.0006295,-78.8113935,Generic wooden pole
WEMINDJI PORCUPINE PAO 21, 53.0006295,-78.8113935,Generic wooden pole
WEMINDJI PORCUPINE PAD 28, 53.0003475,-78.8112211,Generic wooden pole
WEMINDJI PORCUPINE PAD 23, 53.0009551,-78.8110174,Generic wooden pole
WEMINDJI MAQUATUA PAD 23, 53.0009551,-78.8110174,Generic wooden pole
WEMINDJI PORCUPINE PAA 38, 53.0011809,-78.8116211,Generic wooden pole
WEMINDJI SHANUSH CORNER PAA 38, 53.0011809,-78.8116211,Generic wooden pole
WEMINDJI MAQUATUA PAA 26, 53.0007363,-78.8097094,Generic wooden pole
WEMINDJI GILPIN PAA 26, 53.0007363,-78.8097094,Generic wooden pole
WEMINDJI BUSH PAD 25-1, 53.0015527,-78.8104408,Generic wooden pole
WEMINDJI BUSH PAD 13, 53.0021546,-78.8093505,Generic wooden pole
WEMINDJI RATT PAA 20, 53.0018676,-78.8079119,Generic wooden pole
WEMINDJI BUSH PAA 20, 53.0018676,-78.8079119,Generic wooden pole
WEMINDJI BEAVER PAA 30, 53.0017175,-78.8067002,Generic wooden pole
WEMINDJI BUSH PAA 30, 53.0017175,-78.8067002,Generic wooden pole
WEMINDJI STONE PAA 30, 53.0017175,-78.8067002,Generic wooden pole
WEMINDJI BUSH PAD 21, 53.0022352,-78.8071287,Generic wooden pole
WEMINDJI CLUSTER I PAA 6, 53.0023734,-78.8056043,Generic wooden pole
WEMINDJI CLUSTER II PAA 6, 53.0032732,-78.8048490,Generic wooden pole
WEMINDJI CLUSTER I PAA 4, 53.0027908,-78.8043421,Generic wooden pole
WEMINDJI CLUSTER II PAA 4, 53.0027908,-78.8043421,Generic wooden pole
WEMINDJI CLUSTER II PAA 3, 53.0027149,-78.8039908,Generic wooden pole
WEMINDJI CLUSTER I PAA 3, 53.0027149,-78.8039908,Generic wooden pole
WEMINDJI BEAVER PAA 3, 53.0027149,-78.8039908,Generic wooden pole
WEMINDJI CLUSTER II PAA 9, 53.0036229,-78.8037230,Generic wooden pole
WEMINDJI WILLOW PAA 67, 53.0037010,-78.8028593,Generic wooden pole
WEMINDJI BEAVER PAA 67, 53.0037010,-78.8028593,Generic wooden pole
WEMINDJI WILLOW PAA 77, 53.0043173,-78.8015442,Generic wooden pole
WEMINDJI BEAVER PAA 77, 53.0043173,-78.8015442,Generic wooden pole
WEMINDJI BEAVER PAD 75-1, 53.0045565,-78.8005971,Generic wooden pole
WEMINDJI HILLSIDE PAA-3, 53.0058886,-78.7997416,Generic wooden pole
WEMINDJI HILLSIDE PAA 38, 53.0076843,-78.8022535,Generic wooden pole
WEMINDJI BUSH PAA 3, 53.0020226,-78.8054948,Generic wooden pole
WEMINDJI BEAVER PAD 44, 53.0014551,-78.8047954,Generic wooden pole
WEMINDJI BEAVER PAA 54, 53.0021971,-78.8033047,Generic wooden pole
WEMINDJI BRANT PAD 30-2, 53.0006381,-78.8068438,Generic wooden pole
WEMINDJI BEAVER PAD 30-2, 53.0006381,-78.8068438,Generic wooden pole
WEMINDJI STONE PAA 2, 53.0008907,-78.8072679,Generic wooden pole
WEMINDJI BRANT PAA 2, 53.0008907,-78.8072679,Generic wooden pole
WEMINDJI RATT PAA 2, 53.0008907,-78.8072679,Generic wooden pole
WEMINDJI CHECKER PAD 11-1, 52.9994433,-78.8089532,Generic wooden pole
WEMINDJI MAQUATUA PAD 11-1, 52.9994433,-78.8089532,Generic wooden pole
WEMINDJI RIVERSIDE PAA 5-1, 52.9987276,-78.8080470,Generic wooden pole
WEMINDJI MAQUATUA PAA 5-1, 52.9987276,-78.8080470,Generic wooden pole
WEMINDJI GILPIN , 52.9997610,-78.8101938,Generic wooden pole
WEMINDJI PORCUPINE PAO 5, 52.9988743,-78.8105055,Generic wooden pole
WEMINDJI RIVERSIDE PAO 5, 52.9988743,-78.8105055,Generic wooden pole
WEMINDJI RIVERSIDE PAA 4-1, 52.9985313,-78.8111477,Generic wooden pole
WEMINDJI MIHIIKIN PAA 19, 53.0087709,-78.8104079,Generic wooden pole
WEMINDJI HILLSIDE PAA +11, 53.0086929,-78.8071731,Generic wooden pole
WEMINDJI HILLSIDE PAA +13, 53.0080052,-78.8059764,Generic wooden pole
WEMINDJI HILLSIDE PAA 62, 53.0090011,-78.8059676,Generic wooden pole
WEMINDJI HILLSIDE PAA 50, 53.0078432,-78.8035605,Generic wooden pole
